index,Input,Sentiment,anger,fear,joy,love,sadness,surprise,connotation
810,i decided to lay down in my bed but then i started to feel really violent like i wanted to punch and kick things except i didnt wnat to hurt anything,anger,1,0,0,0,0,0,0
1872,i just feel its more romantic when these characters do not jump on each other on the first opportunity they get,love,0,0,0,1,0,0,1
1694,i do feel apprehensive before meeting someone new particularly in a group situation but i just sign up for everything i can and hope that i ll have found the courage to do it by the time it comes round and i always have so far,fear,0,1,0,0,0,0,0
981,i would have to get off and walk the hill which always made me feel terrible,sadness,0,0,0,0,1,0,0
2877,i feel so exhausted from dealing with drama between other authors that i dont have energy to write,sadness,0,0,0,0,1,0,0
14862,i feel humiliated at her apartment i came here to this family i feel stuckin this life and go the hell i do not want to be more present in my life,sadness,0,0,0,0,1,0,0
2698,i am feeling generous so let s assume the former marlins each equal their most production season,love,0,0,0,1,0,0,1
2070,i never feel ecstatic or bouncy or anxious,joy,0,0,1,0,0,0,1
10920,i do not know these people since they are not a resident of this room and for them to treat me in such a way that i feel angered,anger,1,0,0,0,0,0,0
117,i feel all of this just from her eyes not from her touch or from her words but from her eyes i know that i can assuredly return this love and know that it shall not be in vain,sadness,0,0,0,0,1,0,0
4728,i won a car in a prizecompetition the moment i was informed about it,joy,0,0,1,0,0,0,1
14220,i still feel vulnerable and hurt but its manageable,fear,0,1,0,0,0,0,0
6667,i did not feel in my soul that god has always been faithful to me,love,0,0,0,1,0,0,1
2691,i also feel stubborn,anger,1,0,0,0,0,0,0
7739,i woke up feeling cranky this morning,anger,1,0,0,0,0,0,0
691,im feeling cranky and horrible,anger,1,0,0,0,0,0,0
10084,i got the feeling that steve was impressed that bi was used in manufacturing and not only in finance as in the us,surprise,0,0,0,0,0,1,1
14592,i pray look next to my phone what time i feel my anxiety levels getting too superior,joy,0,0,1,0,0,0,1
3390,i cant help but feeling a little hesitant about my decision just because of the magnitude of the decision,fear,0,1,0,0,0,0,0
3328,i feel when they are distressed in the night is perhaps more than empathy,fear,0,1,0,0,0,0,0
480,i havent been feeling homesick knowing they were all getting together to enjoy my mums cooking did make me want a teleporter,sadness,0,0,0,0,1,0,0
1463,i am feeling quite apprehensive regarding this module as it will be the first time i ve dissected a human body wonderfully donated to the biomedical services of the university by generous members of the public and the first time i ve had to learn anatomy in detail,fear,0,1,0,0,0,0,0
7549,i knew i wanted frosting to decorate the cookies and write a message but was thinking of the cream type frosting which uses butter or shortening and feeling a little hesitant about adding all that fat trans fat no less,fear,0,1,0,0,0,0,0
5051,i feel that if i make one mistake everything will shatter like a delicate crystal flower that slipped from my grasp,love,0,0,0,1,0,0,1
3994,is name in the opening passages saying it may strike the reader as rather singular and far fetched but he may feel assured that it was by no means far fetched and that the circumstances were such that it would have been impossible to give him any other name,joy,0,0,1,0,0,0,1
970,i feel resigned to what i have brought myself to and docile,sadness,0,0,0,0,1,0,0
9864,im feeling pretty smug about going down yesterday instead of waiting,joy,0,0,1,0,0,0,1
1085,i feel we are being very blessed,love,0,0,0,1,0,0,1
14396,i m feeling miserable serioulsy,sadness,0,0,0,0,1,0,0
3272,i mean post and i feel rotten abou,sadness,0,0,0,0,1,0,0
7996,i can feel the sweet euphermal scent of justice,joy,0,0,1,0,0,0,1
13632,i have constantly been panicky and making a big fuss over my learning and exam results often feeling spiteful that i have lost out a mark or two to the top in class,anger,1,0,0,0,0,0,0
12465,i feel like i have been a bit obnoxious in my picture posting,anger,1,0,0,0,0,0,0
1915,i like being in church on sundays it makes me feel more virtuous how self effacing and more settled for the week ahead,joy,0,0,1,0,0,0,1
2236,i just got really crunk about a situation and now i feel like i have to write to calm down lol,joy,0,0,1,0,0,0,1
8051,i am feeling somewhat satisfied with myself for finally finishing an apron that i started making for my sisters birthday months ago,joy,0,0,1,0,0,0,1
7325,i told my boss at around weeks because i was feeling incredibly guilty,sadness,0,0,0,0,1,0,0
4706,i was feeling very offended at the line of questioning and almost walked out but i stuck around for some reason,anger,1,0,0,0,0,0,0
15628,im feeling doubtful about my writing dreams to know shes behind me,fear,0,1,0,0,0,0,0
1944,i got into the house feeling fairly calm the photographer is weaving his way in and out of bridesmaids doing touch ups my dad is telling a story my mom is running in and out of the house i manage to go through my list before the bridesmaids start clamoring for the dress,joy,0,0,1,0,0,0,1
14775,i just cant seem to hold myself back when it comes to feeling i wish i could be heartless if just to keep the pain away sigh whatever here i am being fucking emo all over my live journal,anger,1,0,0,0,0,0,0
13223,i let every angry thought run through my head crying as i sat with those feelings and then i convinced myself to let them go,joy,0,0,1,0,0,0,1
14469,i feel fake hellip b c a real person can feel real emotion and that s something that i can t do,sadness,0,0,0,0,1,0,0
13553,i am having my usual october where things are drastically in flux where i am feeling melancholy at best and where god is asking me to step off the cliff and have faith he will provide,sadness,0,0,0,0,1,0,0
14821,i couldn t help but feel slightly intimidated,fear,0,1,0,0,0,0,0
13208,i must confess to fighting my way through reading the first half of the book and feeling much better going through the second half of the story,joy,0,0,1,0,0,0,1
3489,i don t feel unwelcome there,sadness,0,0,0,0,1,0,0
687,i begin to feel unpleasant about anime fandom in general,sadness,0,0,0,0,1,0,0
9385,i feel myself being sucked back in and this vicious cycle starts again every time you open the door and every time you show me more you back back any hints of love what is it that youre afraid of,anger,1,0,0,0,0,0,0
11949,i feel in the long run this hurts paulie as you could visibly see how distraught he was with the result and the perception of his performance,fear,0,1,0,0,0,0,0
2768,i feel like ive entered some weird universe and i really am grateful for it,fear,0,1,0,0,0,0,0
208,i seriously feel so blessed for the support that i have at home it s amazing,love,0,0,0,1,0,0,1
13496,i would save it for the next time im feeling cranky or irritable then spray some lightly behind my ears,anger,1,0,0,0,0,0,0
254,i feel blessed beyond blessed to share my life with you each week,love,0,0,0,1,0,0,1
15343,i feel like i m going to break at any second and become as mad and deranged a la helena bonham carter in sweeney todd,anger,1,0,0,0,0,0,0
228,i can feel that she smiled i love you even more gorgeous,joy,0,0,1,0,0,0,1
15590,i do sometimes feel as if i am a little unsure of who i am and how independent i really am,fear,0,1,0,0,0,0,0
12308,i feel about puppy mills puppy mills are run by greedy people who do not care about the quality of life for animals,anger,1,0,0,0,0,0,0
6830,i could never feel the kind of security intimacy and love that i have been longing for in this lifetime,love,0,0,0,1,0,0,1
12896,i lost him i realized that i really didnt have anything to fear and that in reality he was the one person that was helping me to trust again because i would tell him how i felt and he would give me back the same and it was starting to feel safe,joy,0,0,1,0,0,0,1
6586,i feel it is unfortunate that in the end my year old will hate her father unless he ceases to use his daughter as a pawn to impress these women while she s still young enough to not realize what is really going on,sadness,0,0,0,0,1,0,0
9754,i think this would be fantastic as i feel the over nutrition of children is suffering and that over of all children are obese,sadness,0,0,0,0,1,0,0
3208,i said you are not focused with me and when you are not focused with me i feel unimportant,sadness,0,0,0,0,1,0,0
7051,i guess im feeling pretty mellow these days,joy,0,0,1,0,0,0,1
719,i am so grateful to have been filled up by general conference and to feel the joyful power of the spirit after such a wonderful weekend,joy,0,0,1,0,0,0,1
9737,i know that next time i get feeling all needy and want something no matter how petty i am going to say so,sadness,0,0,0,0,1,0,0
10394,i remember feeling a bit confused and really questioned her saying that to me,fear,0,1,0,0,0,0,0
4046,i am designing games it really makes me feel excited,joy,0,0,1,0,0,0,1
3109,i hadnt been feeling well all week in calgary so with this added relaxation in the first run of the second race i set another pb time by almost,joy,0,0,1,0,0,0,1
10051,i am no i feel melancholy despondent often angry,sadness,0,0,0,0,1,0,0
14810,i feel thankful happy and blessed and these are good feelings,joy,0,0,1,0,0,0,1
1481,i really dont like the whole harvest y time feel im not keen on spending my time in the morning attempting to style my hair only to have it completely ruined within a minute of walking outside into the damp air,joy,0,0,1,0,0,0,1
8566,i am a year later heavier than ive ever been i gained back that lbs in the weeks i was pregnant trying to sort out feelings for my troubled marriage missing my hearts dream of dance wondering if ill ever want more kids again and if that makes me a horrible person,sadness,0,0,0,0,1,0,0
1560,i feel helpless to regain a safe feeling,sadness,0,0,0,0,1,0,0
11574,im feeling generous lets make it a a href https www,love,0,0,0,1,0,0,1
12850,i have been anticipating so i am somewhat surprised uncertain and to some degree annoyed about their presence in my daily experience especially in light of the fact that i have at other times been feeling more joyful and confident in my abilities as a loving human being than ever before,joy,0,0,1,0,0,0,1
3295,i try to be mindful about where i am in the room and i check in with the minister beforehand about what would feel most supportive for her,love,0,0,0,1,0,0,1
6468,i knew i have this feeling but i ignored it,sadness,0,0,0,0,1,0,0
5729,i feel like im damaged goods hah,sadness,0,0,0,0,1,0,0
3542,i feel alone so marginalized by my wacky core beliefs that are shared by a tiny percentage of the u,sadness,0,0,0,0,1,0,0
5838,i feel pretty pleased about all day i was worried that perhaps i should have guessed riva but i thought that this was harvey weinstein s one big chance for a win and he s really good at helping people get oscars,joy,0,0,1,0,0,0,1
14209,i feel that california democrats a little too smug in their safely liberal districts lend much value added to any serious debate but i usually find them less offensive,joy,0,0,1,0,0,0,1
1711,i could say that will make anyone feel better than actually reaching their goal themselves,joy,0,0,1,0,0,0,1
10167,im feeling really annoyed today,anger,1,0,0,0,0,0,0
15470,i feel funny just calling it a film,surprise,0,0,0,0,0,1,1
13679,i must be really feeling shitty if im sinking down to that level,sadness,0,0,0,0,1,0,0
11919,i wasnt feeling all that hot and i was moving well,love,0,0,0,1,0,0,1
8014,i feel like everything i have ever valued is now stripped,joy,0,0,1,0,0,0,1
2909,i just got this overall feel from him that he was an elitist and somewhat jaded,sadness,0,0,0,0,1,0,0
15451,i cant help but feel that youll just break me again and that you might not be as faithful as you seem,love,0,0,0,1,0,0,1
8556,i have noticed more symptoms coming back over sleeping and eating feeling lethargic my temper and doing less around the house,sadness,0,0,0,0,1,0,0
8064,i rarely consider the garments i m going to put on every day for the reason that i feel self assured that no matter what i put on my body could make these clothes look excellent,joy,0,0,1,0,0,0,1
13118,i feel like kierkegaard a hated and lonely philosopher,anger,1,0,0,0,0,0,0
8754,i just have a feeling there s something special in his simplicity something that i m not yet able to put my finger on,joy,0,0,1,0,0,0,1
14238,i wasn t feeling reluctant because i was spending money we don t really have an ipad at x price is way out of the question,fear,0,1,0,0,0,0,0
4044,i just know that im feeling so hot now,love,0,0,0,1,0,0,1
1591,i won t feel like there would be a dull moment with him,sadness,0,0,0,0,1,0,0
6495,i am never happy for the things i do have i feel so ungrateful for that,sadness,0,0,0,0,1,0,0
7382,i will pay a month for months and feel shame every time i grill a hot dog from that point on,love,0,0,0,1,0,0,1
1951,i feel gorgeous yes,joy,0,0,1,0,0,0,1
1386,i guess its because i feel like if im too passionate about something it will get taken away from me,love,0,0,0,1,0,0,1
261,i feel like a super hero now that she naps amp sleeps in her crib,joy,0,0,1,0,0,0,1
1111,i feel combination slightly superior sitting in on virtual event you ll feel as if it s another day office,joy,0,0,1,0,0,0,1
4593,i am feeling a blank space in right testicle area and i think that right testicle size is being decrease through urinate system or the semen s out,sadness,0,0,0,0,1,0,0
5710,i feel so much pain inside for their aching hearts,sadness,0,0,0,0,1,0,0
10989,i feel very contented just sitting beside him without even uttering a single word,joy,0,0,1,0,0,0,1
15309,i think we ll feel pretty good about that,joy,0,0,1,0,0,0,1
8889,i feel all respected trusted give him all i know im a good kisser nijifagilie,joy,0,0,1,0,0,0,1
10175,i can give some support to these young people i feel like i m doing something worthwhile,joy,0,0,1,0,0,0,1
9223,i spent the rest of the morning feeling discouraged and disappointed,sadness,0,0,0,0,1,0,0
15897,i feel all slutty for some reason oh wait i know ive had like guys talk to me about sex and stuff one guy dave was like,love,0,0,0,1,0,0,1
14682,i feel like im being punished because of it,sadness,0,0,0,0,1,0,0
636,i feel like this leads me to be not as gentle and kind as i should be,love,0,0,0,1,0,0,1
11931,i feel cranky already,anger,1,0,0,0,0,0,0
11761,i feel assured that this is gods plan for me,joy,0,0,1,0,0,0,1
1511,i have to be overactive and stressed out to feel like i m actually doing something useful,joy,0,0,1,0,0,0,1
628,i have tested positive but i have never taken drugs and i feel innocent says martina,joy,0,0,1,0,0,0,1
2847,i left for work feeling still unpleasant and cheered up a mite bit once i got there,sadness,0,0,0,0,1,0,0
1170,i asked her if she could feel her precious dogs soul,joy,0,0,1,0,0,0,1
762,im feeling confident about it,joy,0,0,1,0,0,0,1
13703,i feel awful for making this all about me and my flawed academia instilled value system but my brain won t shut up about it,sadness,0,0,0,0,1,0,0
4468,i read in the book called the mindful woman that every so often throughout your day you should stop and close your eyes and think about anything that you can hear or see or smell or feel its kind of a cool experiment,joy,0,0,1,0,0,0,1
4123,i can go from elated laughing to plunging back into my extreme misery at a simple exchange that it feels so dangerous now,anger,1,0,0,0,0,0,0
9311,i do awaken from a mild night sweat i usually feel hot as if i had a fever and i want to remove some of my blankets,love,0,0,0,1,0,0,1
10113,i feel so blessed that god has given me the wisdom to train them in how to help and be a part of our household,love,0,0,0,1,0,0,1
946,i feel rejected and i cant find what ive left behind,sadness,0,0,0,0,1,0,0
6109,i feel that they are vulnerable in the coming election given their performance,fear,0,1,0,0,0,0,0
12812,i almost never pull all nighters so im feeling a little groggy today,sadness,0,0,0,0,1,0,0
1885,i feel like im working with half of my voice caleb and i make it through a really wonderful night at the comus inn,joy,0,0,1,0,0,0,1
13917,i feel wonderful earley said,joy,0,0,1,0,0,0,1
612,i remember feeling amazed,surprise,0,0,0,0,0,1,1
11737,ive been hanging around younger people and when i am with them i feel like im but when i see the photos of us together i am suddenly shaken to see just how old i look,fear,0,1,0,0,0,0,0
11083,i guess i feel irritated when great music gets ignored even if it is necessary,anger,1,0,0,0,0,0,0
14769,i was feeling rather smug about being a black toenail virgin despite having run for a little over years now,joy,0,0,1,0,0,0,1
3950,i only need to feel respected and safe,joy,0,0,1,0,0,0,1
15164,i feel tortured being a person because no one in the world even think im somebody i wish there will be somebody out there wishing is just a waste of time though i dream too for somebody but its just the same tortured,fear,0,1,0,0,0,0,0
8839,i havent let myself truley sink into a depressed state of mind feeling like everyone is against me and trusting no one and just basically wanting to die since freshman year,joy,0,0,1,0,0,0,1
6801,i listen to dubstep when im feeling damn irritated,anger,1,0,0,0,0,0,0
4613,i feel a bit embarrassed at times when i make mistakes,sadness,0,0,0,0,1,0,0
6889,after my boyfriend and i had separated,sadness,0,0,0,0,1,0,0
5013,i cant help but feel that if i hadnt had been so selfish then i could have sheltered you from feeling this way now,anger,1,0,0,0,0,0,0
9954,i feel not for you this savage deal leave me with my speedy clutch leave me with brown sugar lunch,anger,1,0,0,0,0,0,0
2827,i asked that no one gift me but if i go to my sister s house when everyone gathers for the holiday i will feel impolite to show up empty handed,anger,1,0,0,0,0,0,0
8597,i feel just complain that companies are becoming too rich because of the taxes imposed upon them,joy,0,0,1,0,0,0,1
6409,i feel glad for you,joy,0,0,1,0,0,0,1
1871,ill find you everyday if you feel not annoyed,anger,1,0,0,0,0,0,0
2795,i was feeling adventurous,joy,0,0,1,0,0,0,1
8882,im still feeling pretty gloomy if truth be told,sadness,0,0,0,0,1,0,0
11315,i feel like im doomed until he returns,sadness,0,0,0,0,1,0,0
4127,i stayed for a short while but feeling like he didnt need me anymore and having my own emotional drainage to work through i decided i needed to go home,sadness,0,0,0,0,1,0,0
1153,i feel extremely gloomy and confused,sadness,0,0,0,0,1,0,0
15246,i feel that things are a lot more relaxed than they were maybe years ago,joy,0,0,1,0,0,0,1
11882,i didn t feel excited playing it that s how i d know it was time to get rid of the high heels and call it a day,joy,0,0,1,0,0,0,1
12248,i started feeling like myself again but it was a pretty rotten time in between,sadness,0,0,0,0,1,0,0
11374,i wonder how is it feel to be really smart,joy,0,0,1,0,0,0,1
10156,i have maintained from the outset that i feel the mccanns are innocent of anything to do with the disappearance of their own daughter,joy,0,0,1,0,0,0,1
3479,i did not know was that she was of the damned and that she had had centuries to hone the very words she wielded against me with their razor edge in hindsight i cannot help but feel resigned to the fate that inevitably followed for i was helpless to withstand her,sadness,0,0,0,0,1,0,0
15399,i hate feeling this hopeless but i just need this depression and anxiety to go away,sadness,0,0,0,0,1,0,0
8931,i feel proud to announce that dr,joy,0,0,1,0,0,0,1
4775,i know this isnt real but it feels strange to me at times,surprise,0,0,0,0,0,1,1
8453,i leave feeling defeated hopeless and too weak to keep pressing into god and recovery,sadness,0,0,0,0,1,0,0
6753,i am planning for at the beginning of this year and feeling only a little smug about it,joy,0,0,1,0,0,0,1
5110,i can assume they are not feeling the cold like i am their water is not frozen they have plenty of feed though they eschew this in favor of foraging and scratch,anger,1,0,0,0,0,0,0
12521,i visit cantina i leave feeling that the food is lovely but not always worth the price,love,0,0,0,1,0,0,1
9037,i hope that the next quote will be able to let my special someone knows what im feeling insecure about and understand that no matter how much i trust,fear,0,1,0,0,0,0,0
21,i am feeling completely overwhelmed i have two strategies that help me to feel grounded pour my heart out in my journal in the form of a letter to god and then end with a list of five things i am most grateful for,fear,0,1,0,0,0,0,0
969,i have been feeling overwhelmed with it all and needing to take time out,surprise,0,0,0,0,0,1,1
1758,im feeling very curious ill pull out geology maps,surprise,0,0,0,0,0,1,1
9910,i feel jealous of everyone who has the chance to meet you everyday,anger,1,0,0,0,0,0,0
8321,i could set all these discouraging feelings free,joy,0,0,1,0,0,0,1
1962,i just feel that as my reader and loyal subscriber you need to be informed about how great butterfly marketing really is and not be taken for a ride so i can bank some chunky commissions,love,0,0,0,1,0,0,1
15376,i dont know how and i dont know why but i feel as if everything is going to be ok,joy,0,0,1,0,0,0,1
1866,i didn t feel useless anymore,sadness,0,0,0,0,1,0,0
12918,i feel like this really heartbroken little year old all over again she explained,sadness,0,0,0,0,1,0,0
8963,i found having old pip constantly on stage rather disruptive he sometimes reacted along with young pip and sometimes didn t he sometimes moved position in dramatic scenes and he just left me feeling rather awkward,sadness,0,0,0,0,1,0,0
8810,i want to learn something new when i m feeling dull,sadness,0,0,0,0,1,0,0
208,i am more well read and i feel like im becoming more intelligent and articulate,joy,0,0,1,0,0,0,1
3499,i now feel a longing for knowledge,love,0,0,0,1,0,0,1
997,i feel as if there is anyone who really understands the insincere motives of females its me,anger,1,0,0,0,0,0,0
1020,i know is that she s here and i m so thankful for her warm loving and peaceful presence i feel when my anger or feelings of discontent and frustration flare up,sadness,0,0,0,0,1,0,0
784,i turn up feeling more than a little apprehensive,fear,0,1,0,0,0,0,0
14190,i hadnt but i told him that it had to be coming soon because i had been feeling all of the symptoms crampy tender tired etc,love,0,0,0,1,0,0,1
12950,i have mixed feelings about this single but i am glad to see her working again,joy,0,0,1,0,0,0,1
4996,i can feel the frantic beat of his heart but cookie s voice is surprisingly clear,fear,0,1,0,0,0,0,0
11399,i know you contributed to my success but i am just feeling petty enough today to ignore those contributions,anger,1,0,0,0,0,0,0
1764,i would feel really dumb,sadness,0,0,0,0,1,0,0
3617,i don t want to cry either because i know she ll think i feel tortured having to eat the black part of the rice,anger,1,0,0,0,0,0,0
13149,i feel so idiotic right now,sadness,0,0,0,0,1,0,0
388,im pretty happy but a little on the nauseated side to feel thrilled,joy,0,0,1,0,0,0,1
5073,i felt lost and half of the time now i feel just numb,sadness,0,0,0,0,1,0,0
821,i don t know how i feel i guess it s one of those moments where you want to feel like you re accepted even though whatever you did or did not get mattered to you the most,love,0,0,0,1,0,0,1
10742,i feel welcomed and loved,joy,0,0,1,0,0,0,1
15620,lost my girlfriend,sadness,0,0,0,0,1,0,0
325,i bought it at urban outfitters so it could fit mm film and have been feeling remorseful ever since,sadness,0,0,0,0,1,0,0
482,i was feeling whether it be mad sad disappointed or peaceful,anger,1,0,0,0,0,0,0
3848,i am already feeling heartbroken and alone again,sadness,0,0,0,0,1,0,0
1775,i came back and for some reason my mind feels blank,sadness,0,0,0,0,1,0,0
11309,i am feeling fine apart from being a little tired from being rudley woken up by some noisy drivers,joy,0,0,1,0,0,0,1
10421,i still feel incredibly listless being in albuquerque but at least the weather is improving more or less,sadness,0,0,0,0,1,0,0
150,i was feeling quite mellow and i wanted a soft easy look to wear with my beginning of a cold,joy,0,0,1,0,0,0,1
9738,i wake up feeling exhausted as if the running and hiding had been real,sadness,0,0,0,0,1,0,0
1642,im feeling so sally field like these days surprised by all the love and always with a brown mop of hair atop my head,surprise,0,0,0,0,0,1,1
11981,i am afraid that i will feel very regretful at that time,sadness,0,0,0,0,1,0,0
10520,i can t understand why you keep hiding your feelings when he s so fond of you,love,0,0,0,1,0,0,1
10223,i have countless other reasons in my life to feel joyful,joy,0,0,1,0,0,0,1
4457,i really only get inspired to write on this blog when im feeling shitty about life and i guess september being my birth month and all was pretty great,sadness,0,0,0,0,1,0,0
1088,i feel as though that talking for a month is acceptable but please pretty please get together after that,joy,0,0,1,0,0,0,1
1800,i feel so pretty in them it doesnt matter how un glamorous the task is,joy,0,0,1,0,0,0,1
1271,im starting to feel submissive by just admitting that,sadness,0,0,0,0,1,0,0
1737,i often feel dissatisfied when i don t have at least one project going on,anger,1,0,0,0,0,0,0
5113,i feel a little tortured and lost,anger,1,0,0,0,0,0,0
14706,i feel is defective,sadness,0,0,0,0,1,0,0
257,i have come to understand that feelings are neither positive nor negative,joy,0,0,1,0,0,0,1
2555,i cant tell you in words how much i feel honored that my photo made it into this gallery,joy,0,0,1,0,0,0,1
9911,i didnt feel threatened at all by the people like i would have for the first minutes walking in indonesia,fear,0,1,0,0,0,0,0
1667,im feeling really sentimental about things that are kind of far away from happening yall,sadness,0,0,0,0,1,0,0
1257,i was feeling crappy i still decided to go,sadness,0,0,0,0,1,0,0
4390,i also feel proud of her,joy,0,0,1,0,0,0,1
8541,i feel hated by,anger,1,0,0,0,0,0,0
13952,i feel terrified because even if i have the time to write out how i feel about mr,fear,0,1,0,0,0,0,0
7426,i often times feel helpless in regards to my life s path,fear,0,1,0,0,0,0,0
7377,i feel guilty because he is always good not just in the good times and i fail to recognize that,sadness,0,0,0,0,1,0,0
497,i want you to snap out of it and simply feel simply live laugh enjoy this life no matter how idiotic it is,sadness,0,0,0,0,1,0,0
2366,i try to only buy fabrics that i would use in a project or that i feel are really fab,joy,0,0,1,0,0,0,1
5750,i love those ted talks i feel intimidated more than inspired because greater than great can be found in simplicity too,fear,0,1,0,0,0,0,0
3964,i needed to feel loved and accepted although i falter,love,0,0,0,1,0,0,1
14837,i feel less stressed driving a hard route than being the passenger,sadness,0,0,0,0,1,0,0
10413,im feeling resolved,joy,0,0,1,0,0,0,1
5809,i went to bed feeling utterly miserable last night,sadness,0,0,0,0,1,0,0
4824,i was feeling irritable and grumpy today so i came home for lunch took a nap,anger,1,0,0,0,0,0,0
5871,i feel like i may be veering into some stereotypes pretty soon,joy,0,0,1,0,0,0,1
1925,im trying to smile for the camera and keep my eyes open while im really feeling terrified and screaming about as loud as i can with my eyes tightly closed,fear,0,1,0,0,0,0,0
12872,i feel as though i am going to be victimized,sadness,0,0,0,0,1,0,0
11635,i found a good article where you are not to mediate if you feel threatened or intimidated by your ex controlled or you life is controlled by your ex where your child is being manipulated by your ex,fear,0,1,0,0,0,0,0
2729,i was reading through my old messages from knight and feeling very sentimental so i texted him back,sadness,0,0,0,0,1,0,0
1603,i cant get sleep she said irritated i am feeling cold,anger,1,0,0,0,0,0,0
1538,i feel so wiggy about everything maybe ill just drop my virtuous lib stance and join georgie porgie,joy,0,0,1,0,0,0,1
986,i surround myself with bible verses that help me to transcend to a space where i feel safe and secure,joy,0,0,1,0,0,0,1
691,ive been feeling a little defeated maybe even over looked,sadness,0,0,0,0,1,0,0
1855,i feel bashful under his teasing scrutiny,fear,0,1,0,0,0,0,0
98,i am reading something the saints have written i feel a real pang of sweet pain for the love they have for our lord,love,0,0,0,1,0,0,1
8349,my mother did not come home till late at night ages ago anyway if i dont know where my parents are and when theyll be back i start thinking that perhaps they have had an accident and are perhaps dead,fear,0,1,0,0,0,0,0
1537,i just sit and feel thankful,joy,0,0,1,0,0,0,1
1535,i definitely recommend this for anyone who is feeling depressed or anxious,sadness,0,0,0,0,1,0,0
41,i already have my christmas trees up i got two and am feeling festive which i m sure is spurring me to get started on this book,joy,0,0,1,0,0,0,1
13200,im feeling afraid,fear,0,1,0,0,0,0,0
2958,i feel more relaxed now that i will get good care and that i need to accept advice given to me unless i feel very strongly otherwise,joy,0,0,1,0,0,0,1
9104,i know how you feel lovely post xx xelliealicex,love,0,0,0,1,0,0,1
1483,i have often observed that at times when it seems i should feel something im surprised by how disconnected i feel to the people and world around me,surprise,0,0,0,0,0,1,1
14312,i feel that the students will be more successful in the classroom,joy,0,0,1,0,0,0,1
500,i love children s literature authors who don t feel the need to dumb down things for kids,sadness,0,0,0,0,1,0,0
6362,im still feeling that christmas loving with my polyvore boards and its only the start of advent,love,0,0,0,1,0,0,1
14361,i could hardly feel my legs yet i was eager to get off the stuffy plane and quickly get out of customs,joy,0,0,1,0,0,0,1
8919,i am feeling happy and stressed at the same time because i cant come up with photos for photography tomorrow,joy,0,0,1,0,0,0,1
15670,im afraid that if i do that and he doesnt have feelings for me our working relationship will be irreparably damaged and i may lose my job,sadness,0,0,0,0,1,0,0
11467,i feel afraid to live alone living far from them,fear,0,1,0,0,0,0,0
1452,i did not want to feel rushed through the program,anger,1,0,0,0,0,0,0
30,i feel like im caring about my body not in just an attempt to be the right size but to feel good and have a full life,love,0,0,0,1,0,0,1
14079,i feel bad about school,sadness,0,0,0,0,1,0,0
7046,i have spoken to are so pleased with the facilities often feeling really valued for the first time with their needs being properly recognised and properly met,joy,0,0,1,0,0,0,1
15757,i walked in feeling not really terrific and her humor her story made me appreciate what i was going through at the time and saw that struggles do lend itself to triumph she said,joy,0,0,1,0,0,0,1
487,i am feeling super excited as the weeks seem to be flying by and we are getting closer and closer to our due date,joy,0,0,1,0,0,0,1
8579,i feel weird when yuuki talks to other girls,fear,0,1,0,0,0,0,0
13207,i feel extremely alone and isolated but the thing is is that nothing could be further from the truth,sadness,0,0,0,0,1,0,0
6296,when i learned that my former boyfriend had become engaged although i was glad that he had found what he wanted,sadness,0,0,0,0,1,0,0
5016,i have swung between feeling resentful that others need me to feeling ashamed and angry that i am not more with it and able to be a better daughter sister friend citizen,anger,1,0,0,0,0,0,0
13468,i think many of us feel burdened by this pervasive belief that we are in control of things going right or wrong in our lives,sadness,0,0,0,0,1,0,0
3403,i bought this one a couple years ago and it makes you feel a little glamorous,joy,0,0,1,0,0,0,1
1468,i am sure im not alone when i say i am feeling drained from the events of the past week,sadness,0,0,0,0,1,0,0
11416,i have unwashed hair but a new shirt and also the weather is the bomb but i also feel sleep deprived and havent had a diet coke and its am,sadness,0,0,0,0,1,0,0
15508,i was like oh thats awesome blah but then he was like reminding me hes interested in this other girl and i was like i know this but what concerns me more is if it makes you feel too weird to be with me like this,surprise,0,0,0,0,0,1,1
11490,i would feel helpless feeling of wronged frustrated and misunderstood,fear,0,1,0,0,0,0,0
10348,i was feeling melty and miserable enough myself so i can only imagine what he must have been going through,sadness,0,0,0,0,1,0,0
424,i believe everyone can feel energetic after listening,joy,0,0,1,0,0,0,1
413,i am and always have been a very sincere nice feeling sociable compassionate helpful girl,joy,0,0,1,0,0,0,1
6377,i feel im miserable when i try to do other things,sadness,0,0,0,0,1,0,0
975,i feel like i m part of the problem when i call out missy jane s trusting an angel cover for not airbrushing out all the real skin on the cover model s,joy,0,0,1,0,0,0,1
7585,i feel like i should be more bothered by this topic but for some reason im sor,anger,1,0,0,0,0,0,0
13909,i feel very contented whenever i think of this because the thought of having good school mates seniors and batchmates makes me feel somewhat rather comforted,joy,0,0,1,0,0,0,1
13313,i know is that i personally feel like staying in bed sleeping hours of the day never working again in my life and maybe eventually taking up hot yoga or zumba or some lame housewife esque passion,love,0,0,0,1,0,0,1
1487,i would suggest volunteering to help people in need such as at the salvation army when you help others you learn to appreciate what you still have and feel worthwhile,joy,0,0,1,0,0,0,1
268,i did though and woke up feeling terrific,joy,0,0,1,0,0,0,1
4424,i think about it with the anticipation i was feeling yesterday its kind of a miracle that i didnt like fake an injury or something just to be able to go to the hospital to see them,sadness,0,0,0,0,1,0,0
